summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,time_first_observed,violation_county,violation_in_front_of_or_opposite,house_number,street_name,intersecting_street,date_first_observed,law_section,sub_division,violation_legal_code,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_post_code,violation_description,no_standing_or_stopping_violation,hydrant_violation,double_parking_violation,vehicle_color_standard,borough,hour,day_of_week,year,month,restriction_start_hour,month_name
9139989720,6FA1691,MD,PAS,2024-07-23,31,4DSD,ME/BE,T,13810,0,0,20248888,1.0,1,1,378327,T105,G,0124P,,NY,I,S,BROOME ST,45ft E/of Mercer St,0.0,408.0,L3,,YYYYY,0800A,0600P,BLACK,,0.0,,0.0,53.0,31-NO STAND (COM. MTR. ZONE),,,,BLACK,Manhattan,1.0,Tuesday,2024,7,8.0,July
4906929310,LDF3030,NY,PAS,2024-07-11,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1135P,,BK,,,WB ATLANTIC AVE @ PR,ESCOTT PL,0.0,1180.0,B,T,,,,GY,,2005.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,11.0,Thursday,2024,7,,July
9129229121,LLA1666,NY,PAS,2024-07-09,16,4DSD,LEXUS,T,28990,15040,15140,20260603,112.0,112,112,364847,T402,Y,1201P,,Q,F,71-59,AUSTIN ST,,0.0,408.0,K2,,YYYYY,0830A,0100P,GY,,2024.0,,0.0,,16A-NO STD (COM VEH) NON-COM,,,,GREY,Queens,12.0,Tuesday,2024,7,8.0,July
4904044800,JJK6102,NY,PAS,2024-06-22,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1236P,,QN,,,EB QUEENS MIDTOWN EX,PWY @ 69TH LN,0.0,1180.0,B,T,,,,RD,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Queens,12.0,Saturday,2024,6,,June
9143957055,69887PC,NY,APP,2024-07-23,14,REFG,HIN,T,28540,0,0,20250331,1.0,1,1,356512,T105,H,0318P,,NY,I,S,PECK SLIP,10ft E/of Front St,0.0,408.0,C,,YYYYYYY,,,WH,,2019.0,,0.0,77.0,14-NO STANDING,,,,WHITE,Manhattan,3.0,Tuesday,2024,7,,July
4905830448,LJF4427,NY,PAS,2024-07-07,36,4DSD,CADIL,V,0,0,0,0,,0,0,0,,,0945A,,BK,,,SB FLATBUSH AVE @ SC,HENECTADY AVE,0.0,1180.0,B,T,,,,GY,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,9.0,Sunday,2024,7,,July
4906801330,LDF1595,NY,PAS,2024-07-10,36,SUBN,NISSA,V,0,40404,40404,0,,0,0,0,,,1221P,,BK,,,NB OCEAN AVE @ AVE I,,0.0,1180.0,B,T,,,,GL,,2003.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GOLD,Brooklyn,12.0,Wednesday,2024,7,,July
9141059281,LHB1363,NY,PAS,2024-07-12,21,CONV,MINI,T,27790,18430,18450,20260121,19.0,19,19,365850,T103,CC,0947A,,NY,F,771,PARK AVE,,0.0,408.0,D1,,Y  Y,0900A,1030A,BK,,2019.0,,0.0,25.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Manhattan,9.0,Friday,2024,7,9.0,July
9137999461,EVPH23,MA,999,2024-07-14,50,SUBN,TESLA,T,0,0,0,20260388,18.0,18,18,368920,MTTF,F,1147A,,NY,I,W,MADISON AVE,0ft N/of E 54th St,0.0,408.0,E5,,YYYYYYY,,,WHITE,,0.0,,0.0,3.0,50-CROSSWALK,,,,WHITE,Manhattan,11.0,Sunday,2024,7,,July
9141570583,KKX7032,NY,PAS,2024-07-20,38,SUBN,AUDI,T,20390,22890,21690,20250311,7.0,7,7,370757,T105,J,0219P,,NY,F,43,ESSEX ST,,0.0,408.0,H1,,YYYYYY,0900A,0700P,BK,,2019.0,101060,0.0,53.0,38-FAILURE TO DSPLAY METER REC,,,,BLACK,Manhattan,2.0,Saturday,2024,7,9.0,July
4905620065,Y454NL,NY,PAS,2024-07-03,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1104A,,QN,,,SB SPRINGFIELD BLVD,@ 115TH RD,0.0,1180.0,B,T,,,,BL,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,11.0,Wednesday,2024,7,,July
5604553130,XMWP82,NJ,PAS,2024-06-27,12,IC,IC,V,0,0,0,0,,0,0,0,,,0819A,,,,,EB E FORDHAM RD @ VA,lentine Ave,0.0,1111.0,C,T,,,,,,2023.0,,0.0,,MOBILE BUS LANE VIOLATION,,,,,Other,8.0,Thursday,2024,6,,June
4904349155,JSF4416,NY,PAS,2024-06-29,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1159A,,QN,,,EB BEACH CHANNEL DR,@ B 135TH ST,0.0,1180.0,B,T,,,,BK,,2017.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,11.0,Saturday,2024,6,,June
9142560329,WCRW2,SD,PAS,2024-07-24,20,SUBN,NISSA,T,24940,23170,23185,20228888,105.0,105,105,371160,T402,P,0224P,,Q,O,149-15,177TH ST,,0.0,408.0,D,,YYYYY,0800A,0600P,RED,,0.0,,0.0,,20A-NO PARKING (NON-COM),,,,RED,Queens,2.0,Wednesday,2024,7,8.0,July
4908726723,JKF9547,NY,PAS,2024-07-20,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1003A,,ST,,,WB CLARKE AVE @ MCKI,NLEY AVE,0.0,1180.0,B,T,,,,WH,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Staten Island,10.0,Saturday,2024,7,,July
9136158318,KPH3835,NY,PAS,2024-07-08,74,SUBN,GMC,T,29320,47420,45020,20230618,47.0,47,47,371722,T201,E,0923A,,BX,F,1039,E GUN HILL RD,,0.0,408.0,J2,,YYYYYYY,,,GREY,,0.0,,0.0,21.0,74-MISSING DISPLAY PLATE,,,,GREY,Bronx,9.0,Monday,2024,7,,July
2018934260,PL88CZ,NJ,PAS,2024-07-01,21,4DSD,BMW,S,28110,77150,10620,0,47.0,47,0,0,BX12,,1011A,00000,Bronx,F,709,EAST 216 STREET,,0.0,408.0,d1,,Y,0930A,1100A,BL,,0.0,,0.0,,NO PARKING STREET CLEANING,,,,BLACK,Other,10.0,Monday,2024,7,9.0,July
9142996648,69763MK,NY,COM,2024-07-23,69,VAN,TOYOT,T,34230,10610,10810,20250831,14.0,14,14,370835,T102,F,0731A,,NY,O,235,W 23RD ST,,0.0,408.0,H1,,YYYYYY,0700A,0700P,WH,,2017.0,106027,0.0,16.0,69-FAIL TO DSP PRKING MTR RCPT,,,,WHITE,Manhattan,7.0,Tuesday,2024,7,7.0,July
5135426139,KVC987,MN,PAS,2024-06-25,7,SPOR,DODGE,V,0,0,0,0,,0,0,0,,,1207P,,BK,,,WB ATLANTIC AVE @ RO,CKAWAY AVE,0.0,1111.0,D,T,,,,GRAY,,2023.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,GREY,Brooklyn,12.0,Tuesday,2024,6,,June
4905519044,LPF4123,PA,PAS,2024-07-04,36,SDN,SUBAR,V,0,0,0,0,,0,0,0,,,0752A,,QN,,,SB CROSS BAY BLVD @,SHAD CREEK RD,0.0,1180.0,B,T,,,,,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,7.0,Thursday,2024,7,,July
5135816884,KJY5210,NY,PAS,2024-07-12,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1117P,,MN,,,WEST ST (S/B) @ 14TH,STREET,0.0,1111.0,D,T,,,,WH,,2013.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,WHITE,Manhattan,11.0,Friday,2024,7,,July
4906282192,LFZ8523,NY,PAS,2024-07-08,36,4DSD,TOYOT,V,10350,40404,40404,0,,0,0,0,,,0752P,,BK,,,NB 4TH AVE @ 5TH ST,,0.0,1180.0,B,T,,,,GY,,2009.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,7.0,Monday,2024,7,,July
9140252711,36128NC,NY,COM,2024-07-10,38,VAN,ME/BE,T,35690,9140,9340,20231231,111.0,111,111,371214,T401,H,0415P,,Q,F,39-24,BELL BLVD,,0.0,408.0,H1,,YYYYYY,0900A,0700P,WH,,2021.0,446055,0.0,,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Queens,4.0,Wednesday,2024,7,9.0,July
9135398292,KVC8694,NY,PAS,2024-07-12,19,SUBN,TOYOT,T,60530,58330,44930,20260502,90.0,90,90,371755,T301,S,0426P,,K,F,733,METROPOLITAN AVE,,0.0,408.0,C3,,YYYYYYY,,,WH,,1999.0,,0.0,15.0,19-NO STAND (BUS STOP),,,,WHITE,Brooklyn,4.0,Friday,2024,7,,July
4906442006,LJM3591,NY,PAS,2024-07-07,36,SUBN,MITSU,V,17430,40404,40404,0,,0,0,0,,,0753A,,BK,,,EB AVE N @ E 22ND ST,,0.0,1180.0,B,T,,,,BK,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,7.0,Sunday,2024,7,,July
4905145612,JPM8796,NY,PAS,2024-06-30,36,SUBN,ALFAR,V,0,0,0,0,,0,0,0,,,1152A,,BK,,,EB SHORE PKWY @ E 29,TH ST,0.0,1180.0,B,T,,,,RD,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Brooklyn,11.0,Sunday,2024,6,,June
9135232456,U33RUB,NJ,PAS,2024-06-26,9,4DSD,SUBAR,T,32590,33590,0,88888888,1.0,1,1,378320,T105,G,0606P,,NY,X,,THOMPSON ST,Watts St,0.0,408.0,E1,,YYYYYYY,,,WHITE,,0.0,,0.0,66.0,09-BLOCKING THE BOX,,,,WHITE,Manhattan,6.0,Wednesday,2024,6,,June
2019024676,KLJ2952,NY,PAS,2024-07-15,40,4DSD,BMW,S,72720,26250,26370,20241118,44.0,44,0,687656,BX04,,0555A,00000,Bronx,F,711,WALTON AVENUE,,0.0,408.0,e2,,,,,GY,,0.0,,0.0,,FIRE HYDRANT,,,,GREY,Other,5.0,Monday,2024,7,,July
4904744512,C99PKZ,NJ,PAS,2024-06-28,36,SD,HONDA,V,0,0,0,0,,0,0,0,,,0139A,,BX,,,NB PAUL AVE @ W 205T,H ST,0.0,1180.0,B,T,,,,,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Bronx,1.0,Friday,2024,6,,June
9141162638,KSG6849,NY,PAS,2024-07-16,38,SUBN,TESLA,T,64730,8880,8930,20251118,66.0,66,66,366470,T302,P,0159P,,K,O,4610,NEW UTRECHT AVE,,0.0,408.0,H1,,YYYYY,0830A,0700P,WH,,2022.0,335289,0.0,1.0,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Brooklyn,1.0,Tuesday,2024,7,8.0,July
4907263170,JJB1680,NY,PAS,2024-07-14,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0537A,,QN,,,WB ASTORIA BLVD @ 31,ST DR,0.0,1180.0,B,T,,,,LTGY,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,LTGY,Queens,5.0,Sunday,2024,7,,July
4907485700,JCS5733,NY,PAS,2024-07-14,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0347P,,BK,,,NB OCEAN PKWY @ ELMW,OOD AVE,0.0,1180.0,B,T,,,,GY,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,3.0,Sunday,2024,7,,July
4908411736,LEG1559,NY,PAS,2024-07-21,36,4DSD,ALFAR,V,0,0,0,0,,0,0,0,,,0758P,,BK,,,EB BROADWAY @ PENN S,T,0.0,1180.0,B,T,,,,WH,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Brooklyn,7.0,Sunday,2024,7,,July
9142612688,THV7006,VA,PAS,2024-07-18,21,SUBN,ME/BE,T,47290,52400,62390,20240988,110.0,110,110,363042,T401,M,0853A,,Q,F,85-19,GRAND AVE,,0.0,408.0,D1,,Y,0830A,1000A,BLUE,,0.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,BLUE,Queens,8.0,Thursday,2024,7,8.0,July
9139748420,LCM2732,NY,PAS,2024-07-18,20,4DSD,BMW,T,19430,0,0,20251015,25.0,25,25,371196,T103,N,0214P,,NY,I,S,E 124TH ST,3ft E/of Madison Ave,0.0,408.0,D,,YYYYY,0700A,0400P,BK,,2013.0,,0.0,57.0,20A-NO PARKING (NON-COM),,,,BLACK,Manhattan,2.0,Thursday,2024,7,7.0,July
2019204381,DZX9079,NY,PAS,2024-07-16,21,SUBN,SUBAR,S,22320,19720,22520,20250329,42.0,42,0,0,BX03,,1014A,00000,Bronx,F,1700,CROTONA AVENUE,,0.0,408.0,d1,,Y  Y,0930A,1100A,GY,,2019.0,,0.0,,NO PARKING STREET CLEANING,,,,GREY,Other,10.0,Tuesday,2024,7,9.0,July
5136031657,12172NA,NY,COM,2024-07-23,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,1015A,,MN,,,WEST ST (S/B) @ 14TH,STREET,0.0,1111.0,D,T,,,,WH,,2020.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,WHITE,Manhattan,10.0,Tuesday,2024,7,,July
8903743076,KSP4690,NY,PAS,2024-07-11,70,SUBN,JEEP,T,12240,0,0,20230906,109.0,109,109,377874,T401,J,0922A,,Q,I,S,59TH AVE,45ft W/of 146th St,0.0,408.0,J3,,YYYYYYY,,,GY,,2006.0,,0.0,,70A-REG. STICKER EXPIRED (NYS),,,,GREY,Queens,9.0,Thursday,2024,7,,July
9139341124,LJL4303,NY,OMS,2024-07-02,40,SUBN,JEEP,T,85330,89230,89030,20250930,90.0,90,90,373709,T301,H,0646A,,K,F,37,THROOP AVE,,0.0,408.0,E2,,YYYYYYY,,,WH,,2024.0,,0.0,,40-FIRE HYDRANT,,,,WHITE,Brooklyn,6.0,Tuesday,2024,7,,July
9139568891,10855BT,NY,OMR,2024-07-22,21,BUS,FRUEH,T,25130,35230,61,20250228,70.0,70,70,372255,T302,V,0942A,,K,O,1006,CATON AVE,,0.0,408.0,D1,,Y,0930A,1100A,YW,,2020.0,,0.0,9.0,21-NO PARKING (STREET CLEAN),,,,YELLOW,Brooklyn,9.0,Monday,2024,7,9.0,July
9124779775,61203MK,NY,COM,2024-06-26,69,DELV,HIN,T,10810,34810,34830,20251231,18.0,18,18,370836,T106,C,0848A,,NY,F,881,8TH AVE,,0.0,408.0,H1,,YYYYYY,0700A,0700P,WH,,2018.0,103492,0.0,99.0,69-FAIL TO DSP PRKING MTR RCPT,,,,WHITE,Manhattan,8.0,Wednesday,2024,6,7.0,June
4904777270,KSE7591,NY,PAS,2024-06-28,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0226P,,QN,,,SB MURRAY ST @ SANFO,RD AVE,0.0,1180.0,B,T,,,,WH,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,2.0,Friday,2024,6,,June
9141501159,LHF2599,NY,PAS,2024-07-10,21,4DSD,HYUND,T,59990,19190,13990,20260208,112.0,112,112,362178,T402,B,0850A,,Q,F,99-01,QUEENS BLVD,,0.0,408.0,D1,,YYYYYY,0830A,0900A,GY,,2013.0,,0.0,1.0,21-NO PARKING (STREET CLEAN),,,,GREY,Queens,8.0,Wednesday,2024,7,8.0,July
9135468750,LNC1938,NY,PAS,2024-07-01,71,SUBN,NISSA,T,16890,8790,61090,20260624,115.0,115,115,352040,T401,C,0101P,,Q,O,37-06,82ND ST,,0.0,408.0,J6,,YYYYYYY,,,BK,,2015.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,BLACK,Queens,1.0,Monday,2024,7,,July
9135318983,T709517C,NY,OMT,2024-07-03,38,4DSD,TOYOT,T,27360,52120,21820,20240930,52.0,52,52,373205,T201,F,1047A,,BX,F,66,E 190TH ST,,0.0,408.0,H1,,YYYYYY,0830A,0700P,BK,,2017.0,211137,0.0,24.0,38-FAILURE TO DSPLAY METER REC,,,,BLACK,Bronx,10.0,Wednesday,2024,7,8.0,July
4904262372,KJT6278,NY,PAS,2024-06-26,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1201P,,BK,,,SB PROSPECT PARK W @,12TH ST,0.0,1180.0,B,T,,,,GY,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,12.0,Wednesday,2024,6,,June
4907229630,TLF9832,VA,PAS,2024-07-13,36,4D,FORD,V,0,0,0,0,,0,0,0,,,0412P,,BK,,,NB VAN SICLEN AVE @,NEW LOTS AVE,0.0,1180.0,B,T,,,,BLK,,2013.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,4.0,Saturday,2024,7,,July
1495400876,M22RBD,NJ,PAS,2024-06-14,40,SDN,NISSA,P,11380,77130,58830,0,67.0,67,71,977907,0071,0000,0807P,,K,F,124,96TH ST,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,0.0,-,0.0,,,,,,WHITE,Brooklyn,8.0,Friday,2024,6,,June
4037955350,2PSC76,MA,PAS,2024-07-09,5,SD,TOYOT,V,0,0,0,0,,0,0,0,,,1210P,,QN,,,WB JAMAICA AVE @ PAR,SONS BLVD,0.0,1111.0,C,T,,,,,,2022.0,,0.0,,BUS LANE VIOLATION,,,,,Queens,12.0,Tuesday,2024,7,,July
4907087767,KZA4991,NY,OMS,2024-07-11,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0847A,,BK,,,WB ATLANTIC AVE @ CL,ERMONT AVE,0.0,1180.0,B,T,,,,GY,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,8.0,Thursday,2024,7,,July
4907383770,OL9152K,NJ,PAS,2024-07-12,36,VAN,ME/BE,V,0,0,0,0,,0,0,0,,,0500P,,QN,,,SB QUEENS BLVD @ 77T,H AVE,0.0,1180.0,B,T,,,,,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,5.0,Friday,2024,7,,July
4908875595,KEH6012,NY,PAS,2024-07-24,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0450A,,BX,,,SB GRAND CONCOURSE @,E 182ND ST,0.0,1180.0,B,T,,,,BK,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,4.0,Wednesday,2024,7,,July
5135384029,B53UNX,NJ,PAS,2024-06-23,7,SEDA,TESLA,V,0,0,0,0,,0,0,0,,,1231P,,MN,,,12TH AVE (N/B) @ W 5,7TH ST,0.0,1111.0,D,T,,,,,,2023.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,,Manhattan,12.0,Sunday,2024,6,,June
4907120503,23987SH,NY,SCL,2024-07-11,36,SUBN,PONTI,V,0,0,0,0,,0,0,0,,,0411P,,BX,,,NB WILLIAMSBRIDGE RD,@ PAULDING AVE,0.0,1180.0,B,T,,,,YW,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,YELLOW,Bronx,4.0,Thursday,2024,7,,July
4908051690,716143D,MT,PAS,2024-07-18,36,WAGO,ME/BE,V,0,0,0,0,,0,0,0,,,0504A,,BK,,,NB RODNEY ST @ AINSL,IE ST,0.0,1180.0,B,T,,,,BLACK,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,5.0,Thursday,2024,7,,July
9140071662,KWM1171,NY,PAS,2024-07-02,38,4DSD,INFIN,T,18520,53920,76950,20260417,43.0,43,43,361339,T201,K,0116P,,BX,O,1285,CASTLE HILL AVE,,0.0,408.0,H1,,YYYYYY,0830A,0700P,BK,,2023.0,222196,0.0,5.0,38-FAILURE TO DSPLAY METER REC,,,,BLACK,Bronx,1.0,Tuesday,2024,7,8.0,July
4037701339,T753596C,NY,OMT,2024-06-24,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0405P,,BX,,,EB E 161ST ST @ GERA,RD AVE,0.0,1111.0,C,T,,,,LTGY,,2014.0,,0.0,,BUS LANE VIOLATION,,,,LTGY,Bronx,4.0,Monday,2024,6,,June
2019110532,21EGRY,FL,PAS,2024-07-17,46,4DSD,NISSA,S,36750,10610,10810,0,32.0,32,0,534199,MN10,,0746A,00000,NY,O,236,WEST 149 STREET,,0.0,408.0,f1,,,,,GY,,0.0,,0.0,,DOUBLE PARKING,,,,GREY,Manhattan,7.0,Wednesday,2024,7,,July
9133902744,KMB8122,NY,PAS,2024-06-26,37,SUBN,TOYOT,T,5880,9230,9280,20250731,72.0,72,72,377477,T302,B,0153P,0144A,K,F,5303,8TH AVE,,0.0,408.0,H1,,YYYYYY,0830A,0700P,GREY,,2013.0,329735,0.0,43.0,37-EXPIRED PARKING METER,,,,GREY,Brooklyn,1.0,Wednesday,2024,6,8.0,June
4907917053,U10LUV,NJ,PAS,2024-07-16,36,SD,FORD,V,0,0,0,0,,0,0,0,,,0647A,,BX,,,WB BRUCKNER BLVD @ R,EVERE AVE,0.0,1180.0,B,T,,,,,,2010.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Bronx,6.0,Tuesday,2024,7,,July
2018731683,FPG9475,NY,PAS,2024-07-05,21,4DSD,MITSU,S,19350,27790,24890,20250829,25.0,25,0,697909,MN11,,1210P,00000,NY,O,120,EAST 120 STREET,,0.0,408.0,d1,,Y  Y,1130A,0100P,GY,,2009.0,,0.0,,NO PARKING STREET CLEANING,,,,GREY,Manhattan,12.0,Friday,2024,7,11.0,July
4905248784,T106482C,NY,OMT,2024-07-01,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1244P,,QN,,,NB FARMERS BLVD @ 17,6TH ST,0.0,1180.0,B,T,,,,WH,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,12.0,Monday,2024,7,,July
2018328827,LGY4473,NY,PAS,2024-07-08,21,SUBN,CADIL,S,54130,45030,26730,20251116,88.0,88,0,627311,KN02,,0951A,00000,Kings,O,334,LAFAYETTE AVENUE,,0.0,408.0,d1,,Y,0930A,1100A,BK,,2020.0,,0.0,,NO PARKING STREET CLEANING,,,,BLACK,Brooklyn,9.0,Monday,2024,7,9.0,July
9142023180,X33RNZ,NJ,PAS,2024-07-09,46,SUBN,TOYOT,T,18630,78830,78930,88888888,90.0,90,90,357082,T301,N,0105P,,K,F,454,BEDFORD AVE,,0.0,408.0,F1,,YYYYYYY,,,GREY,,0.0,,0.0,,46A-DOUBLE PARKING (NON-COM),,,,GREY,Brooklyn,1.0,Tuesday,2024,7,,July
4906059090,LDY6366,NY,PAS,2024-07-09,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1237A,,BX,,,NB BOSTON RD @ BOLLE,R AVE,0.0,1180.0,B,T,,,,WH,,2016.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Bronx,12.0,Tuesday,2024,7,,July
4907807533,6AEVP7,CT,PAS,2024-07-17,36,SD,BMW,V,0,0,0,0,,0,0,0,,,1053A,,QN,,,NB DITMARS BLVD @ 31,ST DR,0.0,1180.0,B,T,,,,,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,10.0,Wednesday,2024,7,,July
9138321531,FZT6652,NY,PAS,2024-07-14,70,SUBN,SUBAR,T,34630,10610,10810,20240705,14.0,14,14,365877,T106,J,0931A,,NY,F,214,W 43RD ST,,0.0,408.0,J3,,YYYYYYY,,,GY,,2012.0,,0.0,12.0,70A-REG. STICKER EXPIRED (NYS),,,,GREY,Manhattan,9.0,Sunday,2024,7,,July
9142756212,J91QMB,FL,PAS,2024-07-18,20,4DSD,FORD,T,19030,27790,24890,20050888,23.0,23,23,348515,T103,BB,0635A,,NY,F,141,E 103RD ST,,0.0,408.0,D,,YYYYYYY,,,WHITE,,0.0,,0.0,,20A-NO PARKING (NON-COM),,,,WHITE,Manhattan,6.0,Thursday,2024,7,,July
5135734132,KYF8749,NY,PAS,2024-07-09,7,SUBN,MINI,V,0,0,0,0,,0,0,0,,,0253P,,QN,,,L.I.E. N. SVC ROAD (,W/B) @ COLLEGE PT BL,0.0,1111.0,D,T,,,,BL,,2016.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,BLACK,Queens,2.0,Tuesday,2024,7,,July
4906198971,LBM7067,NY,PAS,2024-07-07,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0815A,,QN,,,WB THOMSON AVE @ 30T,H PL,0.0,1180.0,B,T,,,,GY,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,8.0,Sunday,2024,7,,July
2018805319,LBM6539,NY,PAS,2024-07-09,51,4DSD,DODGE,S,70330,64530,48330,20250604,75.0,75,0,620502,KN02,,1134A,00000,Kings,F,678,PENNSYLVANIA AVENUE,,0.0,408.0,e3,,,,,GY,,2019.0,,0.0,,SIDEWALK,,,,GREY,Brooklyn,11.0,Tuesday,2024,7,,July
4908946541,EP46455,IL,PAS,2024-07-21,36,SEDA,HYUND,V,0,0,0,0,,0,0,0,,,0154P,,QN,,,SB 164TH ST @ JEWEL,AVE,0.0,1180.0,B,T,,,,SIL,,2012.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,SIL,Queens,1.0,Sunday,2024,7,,July
9144606928,ENU8391,NY,PAS,2024-07-23,38,SUBN,MAZDA,T,13610,35730,35750,20250225,24.0,24,24,370736,T103,L,0901P,,NY,F,2611,BROADWAY,,0.0,408.0,H1,,YYYYYY,0830A,1000P,GY,,2023.0,114070,0.0,1.0,38-FAILURE TO DSPLAY METER REC,,,,GREY,Manhattan,9.0,Tuesday,2024,7,8.0,July
4904846771,38445NE,NY,COM,2024-06-29,36,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,0811A,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0.0,1180.0,B,T,,,,WH,,2016.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,8.0,Saturday,2024,6,,June
4904695239,JKD1381,NY,PAS,2024-07-01,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0108P,,QN,,,SB SPRINGFIELD BLVD,@ 145TH RD,0.0,1180.0,B,T,,,,BK,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,1.0,Monday,2024,7,,July
9140929139,LEK8479,NY,PAS,2024-07-22,40,4DSD,VOLKS,T,51390,14440,11240,88888888,104.0,104,104,372272,T402,L,0752A,,Q,F,6811,JAY AVE,,0.0,408.0,E2,,YYYYYYY,,,BLUE,,0.0,,0.0,,40-FIRE HYDRANT,,,,BLUE,Queens,7.0,Monday,2024,7,,July
2018905260,RNU2080,GA,PAS,2024-07-08,21,4DSD,TOYOT,S,18630,81530,54930,0,71.0,71,0,0,KN09,,0934A,00000,Kings,O,1779,BEDFORD AVENUE,,0.0,408.0,d1,,Y  Y,0830A,1000A,GY,,0.0,,0.0,,NO PARKING STREET CLEANING,,,,GREY,Brooklyn,9.0,Monday,2024,7,8.0,July
